-9.31034483e-01	-7.24137931e-01	6.86936923e-01
-9.31034483e-01	-6.55172414e-01	-4.61032127e-01
-9.31034483e-01	-5.86206897e-01	-6.15492886e-01
-9.31034483e-01	-5.17241379e-01	-6.70874388e-01
-9.31034483e-01	-4.48275862e-01	-1.32030578e+00
-9.31034483e-01	-3.79310345e-01	-1.28107611e+00
-9.31034483e-01	-3.10344828e-01	-4.28648324e-01
-9.31034483e-01	-2.41379310e-01	-5.34070081e-01
-9.31034483e-01	-1.72413793e-01	-5.34807644e-01
-9.31034483e-01	-1.03448276e-01	-4.11385494e-01
-9.31034483e-01	-3.44827586e-02	-2.43044987e-01
-9.31034483e-01	3.44827586e-02	-4.11475592e-01
-9.31034483e-01	1.03448276e-01	-3.14535304e-01
-9.31034483e-01	1.72413793e-01	-8.20804764e-01
-9.31034483e-01	2.41379310e-01	-9.44470366e-01
-9.31034483e-01	3.10344828e-01	-1.08166121e-01
-9.31034483e-01	3.79310345e-01	-8.89699643e-01
-9.31034483e-01	4.48275862e-01	-1.26795780e+00
-9.31034483e-01	5.17241379e-01	-3.43201082e-01
-9.31034483e-01	5.86206897e-01	5.76831712e-01
-9.31034483e-01	6.55172414e-01	-4.30369598e-01
-9.31034483e-01	7.24137931e-01	-8.74270744e-01
-9.31034483e-01	7.93103448e-01	9.86156745e-02
-9.31034483e-01	8.62068966e-01	-1.59216863e-01
-9.31034483e-01	9.31034483e-01	-8.88704520e-02
-9.31034483e-01	1.00000000e+00	3.08397551e-01
-8.62068966e-01	-1.00000000e+00	-5.55621679e-01
-8.62068966e-01	-9.31034483e-01	-1.03156435e+00
-8.62068966e-01	-8.62068966e-01	-1.57292237e-01
-8.62068966e-01	-7.93103448e-01	7.39704043e-01
-8.62068966e-01	-7.24137931e-01	7.28675390e-01
-8.62068966e-01	-6.55172414e-01	-4.04897175e-01
-8.62068966e-01	-5.86206897e-01	-5.19231196e-01
-8.62068966e-01	-5.17241379e-01	-6.03264533e-01
-8.62068966e-01	-4.48275862e-01	-1.36793193e+00
-8.62068966e-01	-3.79310345e-01	-1.40736199e+00
-8.62068966e-01	-3.10344828e-01	-4.30908782e-01
-8.62068966e-01	-2.41379310e-01	-4.40039666e-01
-8.62068966e-01	-1.72413793e-01	-5.01736750e-01
-8.62068966e-01	-1.03448276e-01	-4.39855253e-01
-8.62068966e-01	-3.44827586e-02	-2.01135046e-01
-8.62068966e-01	3.44827586e-02	-4.01991954e-01
-8.62068966e-01	1.03448276e-01	-2.87254602e-01
-8.62068966e-01	1.72413793e-01	-7.96258118e-01
-8.62068966e-01	2.41379310e-01	-8.62987318e-01
-8.62068966e-01	3.10344828e-01	-7.62154993e-02
-8.62068966e-01	3.79310345e-01	-9.70351663e-01
-8.62068966e-01	4.48275862e-01	-1.23864667e+00
-8.62068966e-01	5.17241379e-01	-2.78582687e-01
-8.62068966e-01	5.86206897e-01	5.89307091e-01
-8.62068966e-01	6.55172414e-01	-4.84474163e-01
-8.62068966e-01	7.24137931e-01	-9.24813041e-01
-8.62068966e-01	7.93103448e-01	8.87596642e-02
-8.62068966e-01	8.62068966e-01	-2.02032819e-01
-8.62068966e-01	9.31034483e-01	-1.04742179e-01
-8.62068966e-01	1.00000000e+00	3.81186412e-01
-7.93103448e-01	-1.00000000e+00	-4.12188497e-01
-7.93103448e-01	-9.31034483e-01	-9.85639241e-01
-7.93103448e-01	-8.62068966e-01	-1.20580852e-01
-7.93103448e-01	-7.93103448e-01	8.30227609e-01
-7.93103448e-01	-7.24137931e-01	7.80420595e-01
-7.93103448e-01	-6.55172414e-01	-3.37621581e-01
-7.93103448e-01	-5.86206897e-01	-4.19376253e-01
-7.93103448e-01	-5.17241379e-01	-5.30871614e-01
-7.93103448e-01	-4.48275862e-01	-1.39302602e+00
-7.93103448e-01	-3.79310345e-01	-1.50020964e+00
-7.93103448e-01	-3.10344828e-01	-4.23717866e-01
-7.93103448e-01	-2.41379310e-01	-3.44463904e-01
-7.93103448e-01	-1.72413793e-01	-4.70985163e-01
-7.93103448e-01	-1.03448276e-01	-4.65096729e-01
-7.93103448e-01	-3.44827586e-02	-1.57423551e-01
-7.93103448e-01	3.44827586e-02	-3.91384077e-01
-7.93103448e-01	1.03448276e-01	-2.44757975e-01
-7.93103448e-01	1.72413793e-01	-7.45948460e-01
-7.93103448e-01	2.41379310e-01	-7.71736861e-01
-7.93103448e-01	3.10344828e-01	-4.50531218e-02
-7.93103448e-01	3.79310345e-01	-1.04686941e+00
-7.93103448e-01	4.48275862e-01	-1.20247197e+00
-7.93103448e-01	5.17241379e-01	-2.11191955e-01
-7.93103448e-01	5.86206897e-01	5.91050952e-01
-7.93103448e-01	6.55172414e-01	-5.27347458e-01
-7.93103448e-01	7.24137931e-01	-9.48011351e-01
-7.93103448e-01	7.93103448e-01	9.74640774e-02
-7.93103448e-01	8.62068966e-01	-2.24901265e-01
-7.93103448e-01	9.31034483e-01	-1.03398074e-01
-7.93103448e-01	1.00000000e+00	4.66210975e-01
-7.24137931e-01	-1.00000000e+00	-2.72128819e-01
-7.24137931e-01	-9.31034483e-01	-9.30438074e-01
-7.24137931e-01	-8.62068966e-01	-8.23105730e-02
-7.24137931e-01	-7.93103448e-01	9.20173450e-01
-7.24137931e-01	-7.24137931e-01	8.39803763e-01
-7.24137931e-01	-6.55172414e-01	-2.60015171e-01
-7.24137931e-01	-5.86206897e-01	-3.16281839e-01
-7.24137931e-01	-5.17241379e-01	-4.53852304e-01
-7.24137931e-01	-4.48275862e-01	-1.39729365e+00
-7.24137931e-01	-3.79310345e-01	-1.55896386e+00
-7.24137931e-01	-3.10344828e-01	-4.06744414e-01
-7.24137931e-01	-2.41379310e-01	-2.49287942e-01
-7.24137931e-01	-1.72413793e-01	-4.43361136e-01
-7.24137931e-01	-1.03448276e-01	-4.89216277e-01
-7.24137931e-01	-3.44827586e-02	-1.15338554e-01
-7.24137931e-01	3.44827586e-02	-3.80448713e-01
-7.24137931e-01	1.03448276e-01	-1.89158979e-01
-7.24137931e-01	1.72413793e-01	-6.72301190e-01
-7.24137931e-01	2.41379310e-01	-6.72922081e-01
-7.24137931e-01	3.10344828e-01	-1.42826212e-02
-7.24137931e-01	3.79310345e-01	-1.11493578e+00
-7.24137931e-01	4.48275862e-01	-1.15723634e+00
-7.24137931e-01	5.17241379e-01	-1.44425597e-01
-7.24137931e-01	5.86206897e-01	5.79754050e-01
-7.24137931e-01	6.55172414e-01	-5.58292156e-01
-7.24137931e-01	7.24137931e-01	-9.41394868e-01
-7.24137931e-01	7.93103448e-01	1.25783480e-01
-7.24137931e-01	8.62068966e-01	-2.29216922e-01
-7.24137931e-01	9.31034483e-01	-8.58278386e-02
-7.24137931e-01	1.00000000e+00	5.62345757e-01
-6.55172414e-01	-1.00000000e+00	-1.39593670e-01
-6.55172414e-01	-9.31034483e-01	-8.69141961e-01
-6.55172414e-01	-8.62068966e-01	-4.34353349e-02
-6.55172414e-01	-7.93103448e-01	1.00626440e+00
-6.55172414e-01	-7.24137931e-01	9.03974629e-01
-6.55172414e-01	-6.55172414e-01	-1.73053076e-01
-6.55172414e-01	-5.86206897e-01	-2.09905505e-01
-6.55172414e-01	-5.17241379e-01	-3.72542781e-01
-6.55172414e-01	-4.48275862e-01	-1.38338173e+00
-6.55172414e-01	-3.79310345e-01	-1.58463662e+00
-6.55172414e-01	-3.10344828e-01	-3.80477415e-01
-6.55172414e-01	-2.41379310e-01	-1.56778054e-01
-6.55172414e-01	-1.72413793e-01	-4.19235222e-01
-6.55172414e-01	-1.03448276e-01	-5.14087578e-01
-6.55172414e-01	-3.44827586e-02	-7.81268939e-02
-6.55172414e-01	3.44827586e-02	-3.69774677e-01
-6.55172414e-01	1.03448276e-01	-1.23171901e-01
-6.55172414e-01	1.72413793e-01	-5.79059435e-01
-6.55172414e-01	2.41379310e-01	-5.69053468e-01
-6.55172414e-01	3.10344828e-01	1.62252001e-02
-6.55172414e-01	3.79310345e-01	-1.17036228e+00
-6.55172414e-01	4.48275862e-01	-1.10062773e+00
-6.55172414e-01	5.17241379e-01	-8.09794851e-02
-6.55172414e-01	5.86206897e-01	5.54211078e-01
-6.55172414e-01	6.55172414e-01	-5.76949404e-01
-6.55172414e-01	7.24137931e-01	-9.03935561e-01
-6.55172414e-01	7.93103448e-01	1.72984657e-01
-6.55172414e-01	8.62068966e-01	-2.17745648e-01
-6.55172414e-01	9.31034483e-01	-5.37133985e-02
-6.55172414e-01	1.00000000e+00	6.67743026e-01
-5.86206897e-01	-1.00000000e+00	-1.82087660e-02
-5.86206897e-01	-9.31034483e-01	-8.04838936e-01
-5.86206897e-01	-8.62068966e-01	-4.83372392e-03
-5.86206897e-01	-7.93103448e-01	1.08532210e+00
-5.86206897e-01	-7.24137931e-01	9.70017540e-01
-5.86206897e-01	-6.55172414e-01	-7.77441504e-02
-5.86206897e-01	-5.86206897e-01	-9.98902625e-02
-5.86206897e-01	-5.17241379e-01	-2.87594191e-01
-5.86206897e-01	-4.48275862e-01	-1.35462834e+00
-5.86206897e-01	-3.79310345e-01	-1.57967756e+00
-5.86206897e-01	-3.10344828e-01	-3.46185559e-01
-5.86206897e-01	-2.41379310e-01	-6.93718917e-02
-5.86206897e-01	-1.72413793e-01	-3.98495204e-01
-5.86206897e-01	-1.03448276e-01	-5.41171539e-01
-5.86206897e-01	-3.44827586e-02	-4.86775186e-02
-5.86206897e-01	3.44827586e-02	-3.59807678e-01
-5.86206897e-01	1.03448276e-01	-4.99859220e-02
-5.86206897e-01	1.72413793e-01	-4.71136028e-01
-5.86206897e-01	2.41379310e-01	-4.62949349e-01
-5.86206897e-01	3.10344828e-01	4.62435013e-02
-5.86206897e-01	3.79310345e-01	-1.20956266e+00
-5.86206897e-01	4.48275862e-01	-1.03060689e+00
-5.86206897e-01	5.17241379e-01	-2.26191957e-02
-5.86206897e-01	5.86206897e-01	5.14522940e-01
-5.86206897e-01	6.55172414e-01	-5.83237406e-01
-5.86206897e-01	7.24137931e-01	-8.36205611e-01
-5.86206897e-01	7.93103448e-01	2.36572197e-01
-5.86206897e-01	8.62068966e-01	-1.94239343e-01
-5.86206897e-01	9.31034483e-01	-9.36807841e-03
-5.86206897e-01	1.00000000e+00	7.79736424e-01
-5.17241379e-01	-1.00000000e+00	8.91139716e-02
-5.17241379e-01	-9.31034483e-01	-7.40253907e-01
-5.17241379e-01	-8.62068966e-01	3.27315165e-02
-5.17241379e-01	-7.93103448e-01	1.15452687e+00
-5.17241379e-01	-7.24137931e-01	1.03531482e+00
-5.17241379e-01	-6.55172414e-01	2.49584061e-02
-5.17241379e-01	-5.86206897e-01	1.43114138e-02
-5.17241379e-01	-5.17241379e-01	-2.00054668e-01
-5.17241379e-01	-4.48275862e-01	-1.31475482e+00
-5.17241379e-01	-3.79310345e-01	-1.54764606e+00
-5.17241379e-01	-3.10344828e-01	-3.05781640e-01
-5.17241379e-01	-2.41379310e-01	1.05294727e-02
-5.17241379e-01	-1.72413793e-01	-3.80535454e-01
-5.17241379e-01	-1.03448276e-01	-5.71406843e-01
-5.17241379e-01	-3.44827586e-02	-2.94049465e-02
-5.17241379e-01	3.44827586e-02	-3.50936442e-01
-5.17241379e-01	1.03448276e-01	2.69170760e-02
-5.17241379e-01	1.72413793e-01	-3.54330589e-01
-5.17241379e-01	2.41379310e-01	-3.57688124e-01
-5.17241379e-01	3.10344828e-01	7.51591460e-02
-5.17241379e-01	3.79310345e-01	-1.22996973e+00
-5.17241379e-01	4.48275862e-01	-9.45786575e-01
-5.17241379e-01	5.17241379e-01	2.99076429e-02
-5.17241379e-01	5.86206897e-01	4.62123859e-01
-5.17241379e-01	6.55172414e-01	-5.77333383e-01
-5.17241379e-01	7.24137931e-01	-7.40449075e-01
-5.17241379e-01	7.93103448e-01	3.12470876e-01
-5.17241379e-01	8.62068966e-01	-1.62984585e-01
-5.17241379e-01	9.31034483e-01	4.43643482e-02
-5.17241379e-01	1.00000000e+00	8.94818864e-01
-4.48275862e-01	-1.00000000e+00	1.80302589e-01
-4.48275862e-01	-9.31034483e-01	-6.77524946e-01
-4.48275862e-01	-8.62068966e-01	6.86257379e-02
-4.48275862e-01	-7.93103448e-01	1.21161582e+00
-4.48275862e-01	-7.24137931e-01	1.09781362e+00
-4.48275862e-01	-6.55172414e-01	1.34192491e-01
-4.48275862e-01	-5.86206897e-01	1.33285701e-01
-4.48275862e-01	-5.17241379e-01	-1.11386074e-01
-4.48275862e-01	-4.48275862e-01	-1.26752933e+00
-4.48275862e-01	-3.79310345e-01	-1.49281895e+00
-4.48275862e-01	-3.10344828e-01	-2.61605870e-01
-4.48275862e-01	-2.41379310e-01	8.08031969e-02
-4.48275862e-01	-1.72413793e-01	-3.64290186e-01
-4.48275862e-01	-1.03448276e-01	-6.05174884e-01
-4.48275862e-01	-3.44827586e-02	-2.21894691e-02
-4.48275862e-01	3.44827586e-02	-3.43580641e-01
-4.48275862e-01	1.03448276e-01	1.03978955e-01
-4.48275862e-01	1.72413793e-01	-2.34936034e-01
-4.48275862e-01	2.41379310e-01	-2.56506869e-01
-4.48275862e-01	3.10344828e-01	1.02008425e-01
-4.48275862e-01	3.79310345e-01	-1.23034367e+00
-4.48275862e-01	4.48275862e-01	-8.45754069e-01
-4.48275862e-01	5.17241379e-01	7.68136426e-02
-4.48275862e-01	5.86206897e-01	3.99633257e-01
-4.48275862e-01	6.55172414e-01	-5.59696551e-01
-4.48275862e-01	7.24137931e-01	-6.20555550e-01
-4.48275862e-01	7.93103448e-01	3.95346410e-01
-4.48275862e-01	8.62068966e-01	-1.28338964e-01
-4.48275862e-01	9.31034483e-01	1.04248758e-01
-4.48275862e-01	1.00000000e+00	1.00871940e+00
-3.79310345e-01	-1.00000000e+00	2.54176231e-01
-3.79310345e-01	-9.31034483e-01	-6.18054582e-01
-3.79310345e-01	-8.62068966e-01	1.02331242e-01
-3.79310345e-01	-7.93103448e-01	1.25500449e+00
-3.79310345e-01	-7.24137931e-01	1.15616701e+00
-3.79310345e-01	-6.55172414e-01	2.49166666e-01
-3.79310345e-01	-5.86206897e-01	2.57492536e-01
-3.79310345e-01	-5.17241379e-01	-2.34049384e-02
-3.79310345e-01	-4.48275862e-01	-1.21643398e+00
-3.79310345e-01	-3.79310345e-01	-1.41977520e+00
-3.79310345e-01	-3.10344828e-01	-2.16144373e-01
-3.79310345e-01	-2.41379310e-01	1.39842412e-01
-3.79310345e-01	-1.72413793e-01	-3.48312548e-01
-3.79310345e-01	-1.03448276e-01	-6.42333693e-01
-3.79310345e-01	-3.44827586e-02	-2.83608020e-02
-3.79310345e-01	3.44827586e-02	-3.38260312e-01
-3.79310345e-01	1.03448276e-01	1.77792338e-01
-3.79310345e-01	1.72413793e-01	-1.19277955e-01
-3.79310345e-01	2.41379310e-01	-1.62647599e-01
-3.79310345e-01	3.10344828e-01	1.25573251e-01
-3.79310345e-01	3.79310345e-01	-1.21093181e+00
-3.79310345e-01	4.48275862e-01	-7.31294341e-01
-3.79310345e-01	5.17241379e-01	1.19085938e-01
-3.79310345e-01	5.86206897e-01	3.30557396e-01
-3.79310345e-01	6.55172414e-01	-5.31116726e-01
-3.79310345e-01	7.24137931e-01	-4.81924782e-01
-3.79310345e-01	7.93103448e-01	4.79028976e-01
-3.79310345e-01	8.62068966e-01	-9.43092500e-02
-3.79310345e-01	9.31034483e-01	1.66832764e-01
-3.79310345e-01	1.00000000e+00	1.11659417e+00
-3.10344828e-01	-1.00000000e+00	3.10416436e-01
-3.10344828e-01	-9.31034483e-01	-5.62454065e-01
-3.10344828e-01	-8.62068966e-01	1.33419690e-01
-3.10344828e-01	-7.93103448e-01	1.28383410e+00
-3.10344828e-01	-7.24137931e-01	1.20974833e+00
-3.10344828e-01	-6.55172414e-01	3.69091557e-01
-3.10344828e-01	-5.86206897e-01	3.87098390e-01
-3.10344828e-01	-5.17241379e-01	6.18448397e-02
-3.10344828e-01	-4.48275862e-01	-1.16436687e+00
-3.10344828e-01	-3.79310345e-01	-1.33299720e+00
-3.10344828e-01	-3.10344828e-01	-1.71714450e-01
-3.10344828e-01	-2.41379310e-01	1.86757687e-01
-3.10344828e-01	-1.72413793e-01	-3.30896319e-01
-3.10344828e-01	-1.03448276e-01	-6.82300378e-01
-3.10344828e-01	-3.44827586e-02	-4.87066766e-02
-3.10344828e-01	3.44827586e-02	-3.35626523e-01
-3.10344828e-01	1.03448276e-01	2.45313108e-01
-3.10344828e-01	1.72413793e-01	-1.32375651e-02
-3.10344828e-01	2.41379310e-01	-7.91715237e-02
-3.10344828e-01	3.10344828e-01	1.44527508e-01
-3.10344828e-01	3.79310345e-01	-1.17346225e+00
-3.10344828e-01	4.48275862e-01	-6.04486160e-01
-3.10344828e-01	5.17241379e-01	1.58203688e-01
-3.10344828e-01	5.86206897e-01	2.58887636e-01
-3.10344828e-01	6.55172414e-01	-4.92767275e-01
-3.10344828e-01	7.24137931e-01	-3.31225240e-01
-3.10344828e-01	7.93103448e-01	5.56998149e-01
-3.10344828e-01	8.62068966e-01	-6.42143192e-02
-3.10344828e-01	9.31034483e-01	2.28648647e-01
-3.10344828e-01	1.00000000e+00	1.21332791e+00
-2.41379310e-01	-1.00000000e+00	3.49472804e-01
-2.41379310e-01	-9.31034483e-01	-5.10584907e-01
-2.41379310e-01	-8.62068966e-01	1.61526303e-01
-2.41379310e-01	-7.93103448e-01	1.29795638e+00
-2.41379310e-01	-7.24137931e-01	1.25855415e+00
-2.41379310e-01	-6.55172414e-01	4.93082050e-01
-2.41379310e-01	-5.86206897e-01	5.21829114e-01
-2.41379310e-01	-5.17241379e-01	1.42266994e-01
-2.41379310e-01	-4.48275862e-01	-1.11340956e+00
-2.41379310e-01	-3.79310345e-01	-1.23652402e+00
-2.41379310e-01	-3.10344828e-01	-1.30151796e-01
-2.41379310e-01	-2.41379310e-01	2.21511272e-01
-2.41379310e-01	-1.72413793e-01	-3.10232241e-01
-2.41379310e-01	-1.03448276e-01	-7.24158647e-01
-2.41379310e-01	-3.44827586e-02	-8.34870994e-02
-2.41379310e-01	3.44827586e-02	-3.36438502e-01
-2.41379310e-01	1.03448276e-01	3.04038103e-01
-2.41379310e-01	1.72413793e-01	7.81839133e-02
-2.41379310e-01	2.41379310e-01	-8.75967730e-03
-2.41379310e-01	3.10344828e-01	1.57611398e-01
-2.41379310e-01	3.79310345e-01	-1.12097331e+00
-2.41379310e-01	4.48275862e-01	-4.68657972e-01
-2.41379310e-01	5.17241379e-01	1.95805077e-01
-2.41379310e-01	5.86206897e-01	1.88651435e-01
-2.41379310e-01	6.55172414e-01	-4.46240688e-01
-2.41379310e-01	7.24137931e-01	-1.76048250e-01
-2.41379310e-01	7.93103448e-01	6.22885870e-01
-2.41379310e-01	8.62068966e-01	-4.04625253e-02
-2.41379310e-01	9.31034483e-01	2.86430293e-01
-2.41379310e-01	1.00000000e+00	1.29392853e+00
-1.72413793e-01	-1.00000000e+00	3.72425125e-01
-1.72413793e-01	-9.31034483e-01	-4.61682317e-01
-1.72413793e-01	-8.62068966e-01	1.86335232e-01
-1.72413793e-01	-7.93103448e-01	1.29787335e+00
-1.72413793e-01	-7.24137931e-01	1.30302794e+00
-1.72413793e-01	-6.55172414e-01	6.20051330e-01
-1.72413793e-01	-5.86206897e-01	6.60853554e-01
-1.72413793e-01	-5.17241379e-01	2.15911886e-01
-1.72413793e-01	-4.48275862e-01	-1.06468110e+00
-1.72413793e-01	-3.79310345e-01	-1.13368734e+00
-1.72413793e-01	-3.10344828e-01	-9.25398949e-02
-1.72413793e-01	-2.41379310e-01	2.44962513e-01
-1.72413793e-01	-1.72413793e-01	-2.84585374e-01
-1.72413793e-01	-1.03448276e-01	-7.66767796e-01
-1.72413793e-01	-3.44827586e-02	-1.32435029e-01
-1.72413793e-01	3.44827586e-02	-3.41483920e-01
-1.72413793e-01	1.03448276e-01	3.52131851e-01
-1.72413793e-01	1.72413793e-01	1.51211427e-01
-1.72413793e-01	2.41379310e-01	4.64687360e-02
-1.72413793e-01	3.10344828e-01	1.63807460e-01
-1.72413793e-01	3.79310345e-01	-1.05750327e+00
-1.72413793e-01	4.48275862e-01	-3.28205819e-01
-1.72413793e-01	5.17241379e-01	2.33354194e-01
-1.72413793e-01	5.86206897e-01	1.23478447e-01
-1.72413793e-01	6.55172414e-01	-3.93542190e-01
-1.72413793e-01	7.24137931e-01	-2.44753177e-02
-1.72413793e-01	7.93103448e-01	6.70955151e-01
-1.72413793e-01	8.62068966e-01	-2.44553403e-02
-1.72413793e-01	9.31034483e-01	3.37328907e-01
-1.72413793e-01	1.00000000e+00	1.35397888e+00
-1.03448276e-01	-1.00000000e+00	3.80830542e-01
-1.03448276e-01	-9.31034483e-01	-4.14538777e-01
-1.03448276e-01	-8.62068966e-01	2.07588792e-01
-1.03448276e-01	-7.93103448e-01	1.28465499e+00
-1.03448276e-01	-7.24137931e-01	1.34384733e+00
-1.03448276e-01	-6.55172414e-01	7.48622417e-01
-1.03448276e-01	-5.86206897e-01	8.02714504e-01
-1.03448276e-01	-5.17241379e-01	2.81164103e-01
-1.03448276e-01	-4.48275862e-01	-1.01829611e+00
-1.03448276e-01	-3.79310345e-01	-1.02694986e+00
-1.03448276e-01	-3.10344828e-01	-5.90171666e-02
-1.03448276e-01	-2.41379310e-01	2.58816318e-01
-1.03448276e-01	-1.72413793e-01	-2.52476889e-01
-1.03448276e-01	-1.03448276e-01	-8.08854265e-01
-1.03448276e-01	-3.44827586e-02	-1.94739266e-01
-1.03448276e-01	3.44827586e-02	-3.51449904e-01
-1.03448276e-01	1.03448276e-01	3.88494943e-01
-1.03448276e-01	1.72413793e-01	2.03513361e-01
-1.03448276e-01	2.41379310e-01	8.50951179e-02
-1.03448276e-01	3.10344828e-01	1.62494396e-01
-1.03448276e-01	3.79310345e-01	-9.87681995e-01
-1.03448276e-01	4.48275862e-01	-1.88293344e-01
-1.03448276e-01	5.17241379e-01	2.71856859e-01
-1.03448276e-01	5.86206897e-01	6.62377677e-02
-1.03448276e-01	6.55172414e-01	-3.37029085e-01
-1.03448276e-01	7.24137931e-01	1.15416667e-01
-1.03448276e-01	7.93103448e-01	6.96517269e-01
-1.03448276e-01	8.62068966e-01	-1.66137621e-02
-1.03448276e-01	9.31034483e-01	3.79108124e-01
-1.03448276e-01	1.00000000e+00	1.39009446e+00
-3.44827586e-02	-1.00000000e+00	3.76585029e-01
-3.44827586e-02	-9.31034483e-01	-3.67715622e-01
-3.44827586e-02	-8.62068966e-01	2.25119415e-01
-3.44827586e-02	-7.93103448e-01	1.25985187e+00
-3.44827586e-02	-7.24137931e-01	1.38171536e+00
-3.44827586e-02	-6.55172414e-01	8.77077529e-01
-3.44827586e-02	-5.86206897e-01	9.45316545e-01
-3.44827586e-02	-5.17241379e-01	3.36892919e-01
-3.44827586e-02	-4.48275862e-01	-9.73429352e-01
-3.44827586e-02	-3.79310345e-01	-9.17856952e-01
-3.44827586e-02	-3.10344828e-01	-2.86940541e-02
-3.44827586e-02	-2.41379310e-01	2.65476748e-01
-3.44827586e-02	-1.72413793e-01	-2.12852210e-01
-3.44827586e-02	-1.03448276e-01	-8.49078094e-01
-3.44827586e-02	-3.44827586e-02	-2.69011855e-01
-3.44827586e-02	3.44827586e-02	-3.66761874e-01
-3.44827586e-02	1.03448276e-01	4.12770562e-01
-3.44827586e-02	1.72413793e-01	2.34270151e-01
-3.44827586e-02	2.41379310e-01	1.06481709e-01
-3.44827586e-02	3.10344828e-01	1.53558186e-01
-3.44827586e-02	3.79310345e-01	-9.16275691e-01
-3.44827586e-02	4.48275862e-01	-5.44661035e-02
-3.44827586e-02	5.17241379e-01	3.11665730e-01
-3.44827586e-02	5.86206897e-01	1.87899077e-02
-3.44827586e-02	6.55172414e-01	-2.79289227e-01
-3.44827586e-02	7.24137931e-01	2.36081963e-01
-3.44827586e-02	7.93103448e-01	6.96260328e-01
-3.44827586e-02	8.62068966e-01	-1.65083905e-02
-3.44827586e-02	9.31034483e-01	4.10297902e-01
-3.44827586e-02	1.00000000e+00	1.40033102e+00
3.44827586e-02	-1.00000000e+00	3.61817880e-01
3.44827586e-02	-9.31034483e-01	-3.19752360e-01
3.44827586e-02	-8.62068966e-01	2.38902287e-01
3.44827586e-02	-7.93103448e-01	1.22541536e+00
3.44827586e-02	-7.24137931e-01	1.41719393e+00
3.44827586e-02	-6.55172414e-01	1.00335907e+00
3.44827586e-02	-5.86206897e-01	1.08597474e+00
3.44827586e-02	-5.17241379e-01	3.82540452e-01
3.44827586e-02	-4.48275862e-01	-9.28480058e-01
3.44827586e-02	-3.79310345e-01	-8.07097569e-01
3.44827586e-02	-3.10344828e-01	3.05129904e-04
3.44827586e-02	-2.41379310e-01	2.67821389e-01
3.44827586e-02	-1.72413793e-01	-1.65221126e-01
3.44827586e-02	-1.03448276e-01	-8.86073872e-01
3.44827586e-02	-3.44827586e-02	-3.53254631e-01
3.44827586e-02	3.44827586e-02	-3.87418893e-01
3.44827586e-02	1.03448276e-01	4.25296141e-01
3.44827586e-02	1.72413793e-01	2.44091769e-01
3.44827586e-02	2.41379310e-01	1.10782100e-01
3.44827586e-02	3.10344828e-01	1.37445557e-01
3.44827586e-02	3.79310345e-01	-8.47737460e-01
3.44827586e-02	4.48275862e-01	6.77785599e-02
3.44827586e-02	5.17241379e-01	3.52397965e-01
3.44827586e-02	5.86206897e-01	-1.81180399e-02
3.44827586e-02	6.55172414e-01	-2.22964222e-01
3.44827586e-02	7.24137931e-01	3.31023663e-01
3.44827586e-02	7.93103448e-01	6.68466745e-01
3.44827586e-02	8.62068966e-01	-2.30640467e-02
3.44827586e-02	9.31034483e-01	4.30289618e-01
3.44827586e-02	1.00000000e+00	1.38448280e+00
1.03448276e-01	-1.00000000e+00	3.38831464e-01
